단속건수,위도,경도,대표_단속동,대표_장소
1,36.7814954828852,127.164770677694,삼룡동,천안시 삼룡동 332-38
1,36.8113023637607,127.161169559808,원성동,천안시 원성동 454-1
1,36.8114099048212,127.163386500567,원성동,천안시 원성동 447-13
1,36.8065055826261,127.162288748627,원성동,천안시 원성동 492-11
1,36.8065556837317,127.152834901918,원성동,천안시 원성동 270-8
1,36.8065675185142,127.135726049531,봉명동,천안시 봉명동 62-458
1,36.8065921997434,127.163785736848,원성동,천안시 원성동 486-9
1,36.8065977970548,127.150050368809,오룡동,천안시 오룡동 39
1,36.8066021824941,127.162288168057,원성동,천안시 원성동 492-5
1,36.8074366368997,127.15119213199,문화동,천안시 문화동 112-14
1,36.8075142351375,127.1500437523,문화동,천안시 문화동 112-25
1,36.8110638096177,127.143911031292,와촌동,천안시 와촌동 59-1
1,36.7811695763108,127.160866823282,청당동,천안시 청당동 985
1,36.7812309371459,127.152594832942,청당동,천안시 청당동 158-21
1,36.7812693951967,127.141984831125,용곡동,천안시 용곡동 572
1,36.7803449654718,127.152661634829,청당동,천안시 청당동 127-36
1,36.7803512153081,127.165118861133,삼룡동,천안시 삼룡동 333-11
1,36.7809728846214,127.142247765143,청당동,천안시 청당동 397-11
1,36.7798847449579,127.158398520515,청당동,천안시 청당동 45-4
1,36.7800036010264,127.154076701872,청당동,천안시 청당동 153-19
1,36.7800749466315,127.154163774446,청당동,천안시 청당동 153-20
1,36.8387919908605,127.177267025828,안서동,천안시 안서동 526-85
1,36.8390779246823,127.178462990288,안서동,천안시 안서동 526-144
1,36.778990678047,127.131377135819,신방동,천안시 신방동 988
1,36.7791074058172,127.148940178969,청당동,천안시 청당동 299-30
1,36.7792400014689,127.131472443725,신방동,천안시 신방동 958
1,36.7795969489674,127.128988624287,신방동,천안시 신방동 946
1,36.7815551164231,127.153258215825,청당동,천안시 청당동 155-31
1,36.7815671639907,127.152999461905,청당동,천안시 청당동 155-49
1,36.7815938390758,127.152717323681,청당동,천안시 청당동 155-38
1,36.781073019808,127.160835030623,청당동,천안시 청당동 23-57
1,36.806896889573,127.149323446148,문화동,천안시 문화동 164
1,36.8069375503403,127.140963025442,봉명동,천안시 봉명동 48-46
1,36.7796116158064,127.153658858541,청당동,천안시 청당동 125-16
1,36.7797034124992,127.138721867446,용곡동,천안시 용곡동 583
1,36.8395943458965,127.178404547866,안서동,천안시 안서동 350-21
1,36.8396276846694,127.178825821265,안서동,천안시 안서동 526-99
1,36.8398085872765,127.178971761115,안서동,천안시 안서동 526-74
1,36.7786093557445,127.146109234567,청당동,천안시 청당동 389-62
1,36.7787060039366,127.125204632313,신방동,천안시 신방동 431-3
1,36.7787237419713,127.130088551214,신방동,천안시 신방동 1039
1,36.7788297966094,127.142370052664,청당동,천안시 청당동 438
1,36.7788336162181,127.153640950473,청당동,천안시 청당동 120-13
1,36.778842711374,127.131461907331,신방동,천안시 신방동 992
1,36.7789141294815,127.128946480347,신방동,천안시 신방동 1029
1,36.778926588565,127.162144778751,청당동,천안시 청당동 981
1,36.778928861129,127.13105071239,신방동,천안시 신방동 999
1,36.7789864140028,127.128682903181,신방동,천안시 신방동 1018
1,36.7781012063255,127.137422012085,신방동,천안시 신방동 207
1,36.7773885259714,127.129706326375,신방동,천안시 신방동 1075
1,36.777390989095,127.134308071888,신방동,천안시 신방동 391-26
1,36.7774073481242,127.15418498074,청당동,천안시 청당동 123-8
1,36.7774326923763,127.139722586618,신방동,천안시 신방동 202-2
1,36.7782592673458,127.130782292075,신방동,천안시 신방동 1061
1,36.7782683357229,127.157371889381,청당동,천안시 청당동 138-8
1,36.7783707197988,127.146126032779,청당동,천안시 청당동 299-79
1,36.7784237137987,127.127971640378,신방동,천안시 신방동 400-12
1,36.7784783738352,127.131313754,신방동,천안시 신방동 986
1,36.7785756118648,127.146363457566,청당동,천안시 청당동 299-32
1,36.8400702010586,127.179016430058,안서동,천안시 안서동 370
1,36.7775502992394,127.130015436028,신방동,천안시 신방동 1072
1,36.7775565382866,127.131960212986,신방동,천안시 신방동 1066-1
1,36.7779006662617,127.130825258542,신방동,천안시 신방동 2063
1,36.7779172063853,127.129875246826,신방동,천안시 신방동 1076
1,36.7780692828687,127.153995200432,청당동,천안시 청당동 120-8
1,36.8069497578903,127.140164605697,봉명동,천안시 봉명동 48-57
1,36.8069933288073,127.148226657475,대흥동,천안시 대흥동 165-2
1,36.8071509176479,127.147586973237,대흥동,천안시 대흥동 107
1,36.8071539411954,127.148920408811,문화동,천안시 문화동 165-1
1,36.8071675372001,127.133042206035,봉명동,천안시 봉명동 206-5
1,36.8072127264762,127.152028125659,문화동,천안시 문화동 99-1
1,36.8078274044503,127.151439327525,문화동,천안시 문화동 100-18
1,36.8078675657736,127.149467203269,문화동,천안시 문화동 136-16
1,36.807923177051,127.148160763492,대흥동,천안시 대흥동 119-6
1,36.8407499712542,127.180699907981,안서동,천안시 안서동 386-3
1,36.840856331095,127.174466537543,안서동,천안시 안서동 447-19
1,36.7771048694224,127.177561975197,삼룡동,천안시 삼룡동 41-6
1,36.7771534101163,127.152650600839,청당동,천안시 청당동 94-2
1,36.7772016317781,127.129295014698,신방동,천안시 신방동 1108
1,36.7773442086501,127.128611154391,신방동,천안시 신방동 1098
1,36.7773628902245,127.14362844928,청당동,천안시 청당동 368-4
1,36.7754185847644,127.136010972876,신방동,천안시 신방동 1713
1,36.7754441602775,127.138136637112,신방동,천안시 신방동 2121
1,36.7766240101822,127.150382309268,청당동,천안시 청당동 306-3
1,36.7766277534652,127.13565005907,신방동,천안시 신방동 1575
1,36.7767491879913,127.177750577299,삼룡동,천안시 삼룡동 41-4
1,36.7769078146179,127.129757941024,신방동,천안시 신방동 1127
1,36.776950594329,127.134405207626,신방동,천안시 신방동 1560
1,36.776971821043,127.129567617605,신방동,천안시 신방동 1127-1
1,36.7770262949848,127.130514265547,신방동,천안시 신방동 2065
1,36.8409453828384,127.180606418232,안서동,천안시 안서동 386-15
1,36.8416615240986,127.181295240496,안서동,천안시 안서동 380-8
1,36.7757435919569,127.12949251567,신방동,천안시 신방동 1171
1,36.7780982443913,127.155146712134,청당동,천안시 청당동 117-1
1,36.8404841975645,127.180428086435,안서동,천안시 안서동 387-5
1,36.8405123616813,127.176735666574,안서동,천안시 안서동 365-3
1,36.811163521238,127.161421646275,원성동,천안시 원성동 454-3
1,36.8423638831918,127.18227239925,안서동,천안시 안서동 379-39
1,36.7750837077951,127.126897346928,신방동,천안시 신방동 472-8
1,36.7751132495836,127.13090307742,신방동,천안시 신방동 1519
1,36.7752602513825,127.130875995478,신방동,천안시 신방동 1520
1,36.7757966672751,127.136426886705,신방동,천안시 신방동 1684
1,36.7759264235204,127.127914393143,신방동,천안시 신방동 1167
1,36.7759699830187,127.128716842984,신방동,천안시 신방동 1160
1,36.7762324512377,127.137050251262,신방동,천안시 신방동 2116
1,36.7762481992138,127.213212963586,목천읍,천안시 목천읍 신계리 170-1
1,36.776262653148,127.143159172189,청당동,천안시 청당동 370-3
1,36.7763309778375,127.129291312106,신방동,천안시 신방동 1152
1,36.7764149861144,127.135978007743,신방동,천안시 신방동 1597
1,36.776579805839,127.130337416557,신방동,천안시 신방동 2067
1,36.7765910050975,127.143096380679,청당동,천안시 청당동 370-8
1,36.7754055777307,127.12715865102,신방동,천안시 신방동 466-7
1,36.7754128731287,127.128837113021,신방동,천안시 신방동 1199
1,36.7749055995121,127.128786641307,신방동,천안시 신방동 1226
1,36.774967555442,127.211687688305,목천읍,천안시 목천읍 신계리 166-13
1,36.7749787393817,127.130633115363,신방동,천안시 신방동 1507
1,36.774980737328,127.211622643613,목천읍,천안시 목천읍 신계리 166-14
1,36.7749819720452,127.138064117917,신방동,천안시 신방동 1623
1,36.7749892324545,127.134718003319,신방동,천안시 신방동 1702
1,36.7750136907215,127.129241493298,신방동,천안시 신방동 1190
1,36.7750189733979,127.130428531182,신방동,천안시 신방동 1506
1,36.7750765749679,127.212404103272,목천읍,천안시 목천읍 신계리 440
1,36.7746170221861,127.137673539334,신방동,천안시 신방동 1659
1,36.7746313601447,127.128230252078,신방동,천안시 신방동 1233
1,36.7754710424594,127.1268644925,신방동,천안시 신방동 466-2
1,36.7755750174719,127.234775789485,목천읍,천안시 목천읍 동평리 207-1
1,36.7755814599936,127.1366805585,신방동,천안시 신방동 1668
1,36.7757229529984,127.12858178602,신방동,천안시 신방동 1201
1,36.84215491651,127.182155081214,안서동,천안시 안서동 379-50
1,36.8105036842845,127.152862360777,문화동,천안시 문화동 3-25
1,36.8105205620254,127.152279420553,문화동,천안시 문화동 33-10
1,36.8106106443247,127.164284703013,원성동,천안시 원성동 442-1
1,36.8106369364394,127.133816207016,봉명동,천안시 봉명동 204-37
1,36.8107359162517,127.153130215651,문화동,천안시 문화동 3-13
1,36.8107830971755,127.150334334489,문화동,천안시 문화동 47-1
1,36.8072936893367,127.158415962122,원성동,천안시 원성동 135-35
1,36.8073232091479,127.14860079793,문화동,천안시 문화동 171
1,36.8073447318951,127.133492332024,봉명동,천안시 봉명동 225
1,36.8073614186357,127.149819889163,문화동,천안시 문화동 174-54
1,36.807399435748,127.147666230277,대흥동,천안시 대흥동 112-1
1,36.8081975592534,127.159183892618,원성동,천안시 원성동 608
1,36.8103263247867,127.14861332564,대흥동,천안시 대흥동 20-5
1,36.8103313090934,127.152856750938,문화동,천안시 문화동 3-40
1,36.810371144137,127.153132290866,문화동,천안시 문화동 3-17
1,36.7748431465988,127.136077165486,신방동,천안시 신방동 1731
1,36.7742507027538,127.127499843905,신방동,천안시 신방동 1258
1,36.7742736417034,127.234905790155,목천읍,천안시 목천읍 동평리 153-17
1,36.7746329873763,127.130051730886,신방동,천안시 신방동 1514
1,36.7746421837957,127.129220146883,신방동,천안시 신방동 1236
1,36.7746633749226,127.126438736567,신방동,천안시 신방동 474-3
1,36.774733544181,127.133234699341,신방동,천안시 신방동 1543
1,36.8581559299999,127.112102864828,직산읍,천안시 직산읍 신갈리 89-16
1,36.7743135594665,127.12862636629,신방동,천안시 신방동 2078
1,36.7743358544351,127.126490397494,신방동,천안시 신방동 1254
1,36.7743831824041,127.137439906715,신방동,천안시 신방동 1761
1,36.7744511889798,127.129926415341,신방동,천안시 신방동 1512
1,36.7744556882212,127.133030575694,신방동,천안시 신방동 1544-1
1,36.7753913961784,127.133120797249,신방동,천안시 신방동 1556
1,36.8445583555337,127.187308514492,안서동,천안시 안서동 90-2
1,36.7748304400403,127.136785079655,신방동,천안시 신방동 1721
1,36.7748412050699,127.128002426384,신방동,천안시 신방동 1221
1,36.8104901058144,127.152770214548,문화동,천안시 문화동 4-2
1,36.8104928854861,127.152991216586,문화동,천안시 문화동 3-15
1,36.8104989285528,127.152636199698,문화동,천안시 문화동 4-6
1,36.8077868386141,127.139978649607,봉명동,천안시 봉명동 48-11
1,36.8077997562001,127.161229904615,원성동,천안시 원성동 495-8
1,36.8101738378673,127.152542651037,문화동,천안시 문화동 30-34
1,36.8102148269531,127.152340675925,문화동,천안시 문화동 30-6
1,36.8631128198747,127.118228796262,직산읍,천안시 직산읍 모시리 288
1,36.8632253292015,127.116625868212,직산읍,천안시 직산읍 신갈리 248-1
1,36.8635901666516,127.115352570587,직산읍,천안시 직산읍 신갈리 287
1,36.7739186131783,127.126089038022,신방동,천안시 신방동 2083
1,36.7739484954357,127.137039464782,신방동,천안시 신방동 1766
1,36.7739556199371,127.131444265191,신방동,천안시 신방동 1531
1,36.7740461572703,127.132360695539,신방동,천안시 신방동 1535
1,36.7741718111285,127.135290646468,신방동,천안시 신방동 1855-1
1,36.7742422468354,127.135080519143,신방동,천안시 신방동 1854
1,36.7730330732106,127.128793142242,신방동,천안시 신방동 1421
1,36.7730667444111,127.127398752041,신방동,천안시 신방동 1300
1,36.7730819516239,127.209663924557,목천읍,천안시 목천읍 신계리 134-10
1,36.7735483854164,127.13048025445,신방동,천안시 신방동 2103
1,36.7736223716598,127.12832199092,신방동,천안시 신방동 1289
1,36.7736514500596,127.13438656664,신방동,천안시 신방동 1860
1,36.7736698406453,127.131394715345,신방동,천안시 신방동 1526
1,36.7737111903386,127.124965425204,신방동,천안시 신방동 447-7
1,36.7738603029891,127.13019581973,신방동,천안시 신방동 1486
1,36.7732117238403,127.215507201852,목천읍,천안시 목천읍 신계리 106-10
1,36.7732399435869,127.129811910337,신방동,천안시 신방동 2099
1,36.7745117349584,127.129852139665,신방동,천안시 신방동 1513
1,36.7745303001471,127.129353816859,신방동,천안시 신방동 1237
1,36.8620909145788,127.119185928576,직산읍,천안시 직산읍 모시리 315
1,36.8103913870397,127.152455894465,문화동,천안시 문화동 5-6
1,36.8104665358366,127.152599377366,문화동,천안시 문화동 4-12
1,36.8765999862916,127.161677020282,성거읍,천안시 성거읍 소우리 188-8
1,36.7726690586154,127.127924215121,신방동,천안시 신방동 1406
1,36.7726869419248,127.132335284433,신방동,천안시 신방동 1908
1,36.7726995086865,127.127174904091,신방동,천안시 신방동 1327
1,36.7727781770355,127.208695088095,목천읍,천안시 목천읍 신계리 139-2
1,36.7723493370655,127.136915645942,신방동,천안시 신방동 1790
1,36.772493046477,127.130353908805,신방동,천안시 신방동 1438
1,36.7733084793118,127.128436617226,신방동,천안시 신방동 1413
1,36.7733350169094,127.134352186373,신방동,천안시 신방동 1880
1,36.77334557583,127.128714023639,신방동,천안시 신방동 1411
1,36.7734452255234,127.134190631511,신방동,천안시 신방동 1879
1,36.8724664432633,127.145953001239,직산읍,천안시 직산읍 삼은리 273-30
